#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2012,4,11,7,19,999 9,9.0 9,9,99,99,99,999,1010.5,9.1,999,999,99,99
2012,4,11,7,49,999 9,9.0 9,9,99,99,99,999,1010.7,8,999,999,99,99
2012,4,11,8,19,999 9,9.0 9,9,99,99,99,999,1011,8.8,999,999,99,99
2012,4,11,8,39,999 9,9.0 9,9,99,99,99,999,1010.3,9.2,999,999,99,99
2012,4,11,9,19,999 9,9.0 9,9,99,99,99,999,1011.4,8.6,999,999,99,99
2012,4,11,9,39,999 9,9.0 9,9,99,99,99,999,1010.7,10.3,999,999,99,99
2012,4,11,10,9,999 9,9.0 9,9,99,99,99,999,1009.7,10.4,999,999,99,99
2012,4,11,10,49,999 9,9.0 9,9,99,99,99,999,1009.8,9.3,999,999,99,99
2012,4,11,11,19,999 9,9.0 9,9,99,99,99,999,1009.1,10.7,999,999,99,99
2012,4,11,11,29,999 9,9.0 9,9,99,99,99,999,1009.3,9.5,999,999,99,99
2012,4,11,12,19,999 9,9.0 9,9,99,99,99,999,1008.8,9,999,999,99,99
2012,4,11,12,50,999 9,9.0 9,9,99,99,99,999,1008.8,10.8,999,999,99,99
2012,4,11,13,20,999 9,9.0 9,9,99,99,99,999,1008.6,9.1,999,999,99,99
2012,4,11,13,50,999 9,9.0 9,9,99,99,99,999,1008.6,9,999,999,99,99
2012,4,11,14,20,999 9,9.0 9,9,99,99,99,999,1008.4,10.3,999,999,99,99
2012,4,11,14,50,999 9,9.0 9,9,99,99,99,999,1008.8,8.2,999,999,99,99
2012,4,11,15,20,999 9,9.0 9,9,99,99,99,999,1008.3,9.2,999,999,99,99
2012,4,11,15,50,999 9,9.0 9,9,99,99,99,999,1008.8,8.7,999,999,99,99
2012,4,11,16,20,999 9,9.0 9,9,99,99,99,999,1008.3,10.2,999,999,99,99
2012,4,11,16,50,999 9,9.0 9,9,99,99,99,999,1007.1,11,999,999,99,99
2012,4,11,17,20,999 9,9.0 9,9,99,99,99,999,1007.9,10.7,999,999,99,99
2012,4,11,17,50,999 9,9.0 9,9,99,99,99,999,1008,10.3,999,999,99,99
2012,4,11,18,20,999 9,9.0 9,9,99,99,99,999,1007.3,8.8,999,999,99,99
2012,4,11,18,30,999 9,9.0 9,9,99,99,99,999,1007.1,9.1,999,999,99,99
2012,4,11,20,50,999 9,9.0 9,9,99,99,99,999,9999,8.8,999,999,99,99
2012,4,11,21,10,999 9,9.0 9,9,99,99,99,999,9999,8.4,999,999,99,99
2012,4,11,21,50,999 9,9.0 9,9,99,99,99,999,9999,8.8,999,999,99,99
2012,4,11,22,20,999 9,9.0 9,9,99,99,99,999,9999,8.8,999,999,99,99
2012,4,11,23,10,999 9,9.0 9,9,99,99,99,999,9999,8.7,999,999,99,99
2012,4,11,23,50,999 9,9.0 9,9,99,99,99,999,9999,8.2,999,999,99,99
2012,4,12,0,10,999 9,9.0 9,9,99,99,99,999,9999,8.4,999,999,99,99
2012,4,12,0,50,999 9,9.0 9,9,99,99,99,999,9999,8.1,999,999,99,99
2012,4,12,1,10,999 9,9.0 9,9,99,99,99,999,9999,8,999,999,99,99
2012,4,12,2,21,999 9,9.0 9,9,99,99,99,999,9999,7.1,999,999,99,99
2012,4,12,3,22,999 9,9.0 9,9,99,99,99,999,9999,7.6,999,999,99,99
2012,4,12,3,41,999 9,9.0 9,9,99,99,99,999,9999,7.7,999,999,99,99
2012,4,12,4,23,999 9,9.0 9,9,99,99,99,999,9999,7.7,999,999,99,99
2012,4,12,4,55,999 9,9.0 9,9,99,99,99,999,9999,8.1,999,999,99,99
2012,4,12,5,27,999 9,9.0 9,9,99,99,99,999,9999,9.6,999,999,99,99
2012,4,12,5,51,999 9,9.0 9,9,99,99,99,999,9999,8.9,999,999,99,99
2012,4,12,6,22,999 9,9.0 9,9,99,99,99,999,9999,8.2,999,999,99,99
2012,4,12,8,36,999 9,9.0 9,9,99,99,99,999,9999,8,999,999,99,99
2012,4,12,9,6,999 9,9.0 9,9,99,99,99,999,9999,8,999,999,99,99
2012,4,12,9,45,999 9,9.0 9,9,99,99,99,999,9999,6.9,999,999,99,99
2012,4,12,10,56,999 9,9.0 9,9,99,99,99,999,9999,6.5,999,999,99,99
2012,4,12,11,15,999 9,9.0 9,9,99,99,99,999,9999,6.8,999,999,99,99
2012,4,12,13,16,999 9,9.0 9,9,99,99,99,999,9999,5.9,999,999,99,99
2012,4,12,13,53,999 9,9.0 9,9,99,99,99,999,9999,5.7,999,999,99,99
2012,4,12,14,22,999 9,9.0 9,9,99,99,99,999,9999,5.9,999,999,99,99
2012,4,12,14,37,999 9,9.0 9,9,99,99,99,999,9999,6.1,999,999,99,99
2012,4,12,15,13,999 9,9.0 9,9,99,99,99,999,9999,6.8,999,999,99,99
2012,4,12,15,42,999 9,9.0 9,9,99,99,99,999,9999,7.6,999,999,99,99
2012,4,12,16,26,999 9,9.0 9,9,99,99,99,999,9999,9.2,999,999,99,99
2012,4,12,16,46,999 9,9.0 9,9,99,99,99,999,9999,9.4,999,999,99,99
2012,4,12,17,19,999 9,9.0 9,9,99,99,99,999,9999,11.3,999,999,99,99
2012,4,12,17,48,999 9,9.0 9,9,99,99,99,999,9999,13.3,999,999,99,99
2012,4,12,18,27,999 9,9.0 9,9,99,99,99,999,9999,15,999,999,99,99
2012,4,12,18,57,999 9,9.0 9,9,99,99,99,999,9999,12.9,999,999,99,99
2012,4,12,19,25,999 9,9.0 9,9,99,99,99,999,9999,13.2,999,999,99,99
2012,4,12,19,53,999 9,9.0 9,9,99,99,99,999,9999,6.2,999,999,99,99
2012,4,12,20,16,999 9,9.0 9,9,99,99,99,999,9999,6.7,999,999,99,99
2012,4,12,20,46,999 9,9.0 9,9,99,99,99,999,9999,8.7,999,999,99,99
2012,4,12,21,11,999 9,9.0 9,9,99,99,99,999,9999,8.8,999,999,99,99
2012,4,12,21,57,999 9,9.0 9,9,99,99,99,999,9999,7.8,999,999,99,99
2012,4,12,22,24,999 9,9.0 9,9,99,99,99,999,9999,8,999,999,99,99
2012,4,12,22,51,999 9,9.0 9,9,99,99,99,999,9999,8.2,999,999,99,99
2012,4,12,23,23,999 9,9.0 9,9,99,99,99,999,9999,8.4,999,999,99,99
2012,4,12,23,56,999 9,9.0 9,9,99,99,99,999,9999,9.1,999,999,99,99
2012,4,13,0,21,999 9,9.0 9,9,99,99,99,999,9999,9.4,999,999,99,99
2012,4,13,0,44,999 9,9.0 9,9,99,99,99,999,9999,8.8,999,999,99,99
2012,4,13,1,11,999 9,9.0 9,9,99,99,99,999,9999,8.4,999,999,99,99
2012,4,13,1,55,999 9,9.0 9,9,99,99,99,999,9999,7.8,999,999,99,99
2012,4,13,2,2,999 9,9.0 9,9,99,99,99,999,9999,8.4,999,999,99,99
2012,4,13,2,32,999 9,9.0 9,9,99,99,99,999,9999,7.4,999,999,99,99
2012,4,13,3,25,999 9,9.0 9,9,99,99,99,999,9999,6.4,999,999,99,99
2012,4,13,3,48,999 9,9.0 9,9,99,99,99,999,9999,6.9,999,999,99,99
2012,4,13,4,15,999 9,9.0 9,9,99,99,99,999,9999,7.1,999,999,99,99
2012,4,13,4,54,999 9,9.0 9,9,99,99,99,999,9999,7.3,999,999,99,99
2012,4,13,5,27,999 9,9.0 9,9,99,99,99,999,9999,6.8,999,999,99,99
2012,4,13,5,57,999 9,9.0 9,9,99,99,99,999,9999,6.8,999,999,99,99
2012,4,13,6,55,999 9,9.0 9,9,99,99,99,999,9999,6.2,999,999,99,99
2012,4,13,7,9,999 9,9.0 9,9,99,99,99,999,9999,6.1,999,999,99,99
2012,4,13,7,50,999 9,9.0 9,9,99,99,99,999,9999,6.3,999,999,99,99
2012,4,13,8,21,999 9,9.0 9,9,99,99,99,999,9999,6,999,999,99,99
2012,4,13,8,53,999 9,9.0 9,9,99,99,99,999,9999,5.7,999,999,99,99
2012,4,13,9,19,999 9,9.0 9,9,99,99,99,999,9999,5.7,999,999,99,99
2012,4,13,9,56,999 9,9.0 9,9,99,99,99,999,9999,5.1,999,999,99,99
2012,4,13,10,22,999 9,9.0 9,9,99,99,99,999,9999,5.1,999,999,99,99
2012,4,13,10,56,999 9,9.0 9,9,99,99,99,999,9999,6,999,999,99,99
2012,4,13,11,25,999 9,9.0 9,9,99,99,99,999,9999,5.8,999,999,99,99
2012,4,13,11,57,999 9,9.0 9,9,99,99,99,999,9999,5.2,999,999,99,99
2012,4,13,12,57,999 9,9.0 9,9,99,99,99,999,9999,4.6,999,999,99,99
2012,4,13,13,22,999 9,9.0 9,9,99,99,99,999,9999,4.8,999,999,99,99
2012,4,13,13,53,999 9,9.0 9,9,99,99,99,999,9999,4.7,999,999,99,99
2012,4,13,14,15,999 9,9.0 9,9,99,99,99,999,9999,5.1,999,999,99,99
2012,4,13,14,55,999 9,9.0 9,9,99,99,99,999,9999,5.5,999,999,99,99
2012,4,13,15,21,999 9,9.0 9,9,99,99,99,999,9999,5.6,999,999,99,99
2012,4,13,17,51,999 9,9.0 9,9,99,99,99,999,9999,5.8,999,999,99,99
2012,4,13,18,21,999 9,9.0 9,9,99,99,99,999,9999,5.5,999,999,99,99
2012,4,13,18,54,999 9,9.0 9,9,99,99,99,999,9999,6,999,999,99,99
2012,4,13,19,13,999 9,9.0 9,9,99,99,99,999,9999,6.7,999,999,99,99
2012,4,13,19,49,999 9,9.0 9,9,99,99,99,999,9999,7.4,999,999,99,99
2012,4,13,20,10,999 9,9.0 9,9,99,99,99,999,9999,7.4,999,999,99,99
2012,4,13,20,37,999 9,9.0 9,9,99,99,99,999,9999,7.7,999,999,99,99
2012,4,13,21,23,999 9,9.0 9,9,99,99,99,999,9999,8.6,999,999,99,99
2012,4,13,21,55,999 9,9.0 9,9,99,99,99,999,9999,8.7,999,999,99,99
2012,4,13,22,25,999 9,9.0 9,9,99,99,99,999,9999,9.8,999,999,99,99
2012,4,13,22,53,999 9,9.0 9,9,99,99,99,999,9999,9.5,999,999,99,99
2012,4,13,23,4,999 9,9.0 9,9,99,99,99,999,9999,9.5,999,999,99,99
2012,4,13,23,56,999 9,9.0 9,9,99,99,99,999,9999,10.8,999,999,99,99
2012,4,14,0,16,999 9,9.0 9,9,99,99,99,999,9999,11,999,999,99,99
2012,4,14,0,56,999 9,9.0 9,9,99,99,99,999,9999,11.1,999,999,99,99
2012,4,14,1,22,999 9,9.0 9,9,99,99,99,999,9999,10.6,999,999,99,99
2012,4,14,1,47,999 9,9.0 9,9,99,99,99,999,9999,9.8,999,999,99,99
2012,4,14,2,25,999 9,9.0 9,9,99,99,99,999,9999,8.8,999,999,99,99
2012,4,14,2,53,999 9,9.0 9,9,99,99,99,999,9999,8.7,999,999,99,99
2012,4,14,3,22,999 9,9.0 9,9,99,99,99,999,9999,8.2,999,999,99,99
2012,4,14,3,37,999 9,9.0 9,9,99,99,99,999,9999,8,999,999,99,99
2012,4,14,4,20,999 9,9.0 9,9,99,99,99,999,9999,7.9,999,999,99,99
2012,4,14,4,50,999 9,9.0 9,9,99,99,99,999,9999,4.9,999,999,99,99
2012,4,14,5,24,999 9,9.0 9,9,99,99,99,999,9999,7.9,999,999,99,99
2012,4,14,5,41,999 9,9.0 9,9,99,99,99,999,9999,7.9,999,999,99,99
2012,4,14,6,20,999 9,9.0 9,9,99,99,99,999,9999,7.9,999,999,99,99
2012,4,14,6,56,999 9,9.0 9,9,99,99,99,999,9999,7.9,999,999,99,99
2012,4,14,7,22,999 9,9.0 9,9,99,99,99,999,9999,6.3,999,999,99,99
2012,4,14,7,54,999 9,9.0 9,9,99,99,99,999,9999,6.2,999,999,99,99
2012,4,14,8,16,999 9,9.0 9,9,99,99,99,999,9999,2,999,999,99,99
2012,4,14,8,52,999 9,9.0 9,9,99,99,99,999,9999,6.1,999,999,99,99
2012,4,14,9,13,999 9,9.0 9,9,99,99,99,999,9999,5.7,999,999,99,99
2012,4,14,9,55,999 9,9.0 9,9,99,99,99,999,9999,6.2,999,999,99,99
2012,4,14,10,11,999 9,9.0 9,9,99,99,99,999,9999,5.7,999,999,99,99
2012,4,14,10,52,999 9,9.0 9,9,99,99,99,999,9999,4.9,999,999,99,99
2012,4,14,11,22,999 9,9.0 9,9,99,99,99,999,9999,4.9,999,999,99,99
2012,4,14,11,57,999 9,9.0 9,9,99,99,99,999,9999,4.9,999,999,99,99
2012,4,14,12,25,999 9,9.0 9,9,99,99,99,999,9999,5.5,999,999,99,99
2012,4,14,12,56,999 9,9.0 9,9,99,99,99,999,9999,5,999,999,99,99
2012,4,14,13,18,999 9,9.0 9,9,99,99,99,999,9999,5.2,999,999,99,99
2012,4,14,13,52,999 9,9.0 9,9,99,99,99,999,9999,4.3,999,999,99,99
2012,4,14,14,25,999 9,9.0 9,9,99,99,99,999,9999,5.4,999,999,99,99
2012,4,14,14,41,999 9,9.0 9,9,99,99,99,999,9999,5.8,999,999,99,99
2012,4,14,15,23,999 9,9.0 9,9,99,99,99,999,9999,7.4,999,999,99,99
2012,4,14,15,55,999 9,9.0 9,9,99,99,99,999,9999,6.9,999,999,99,99
2012,4,14,16,26,999 9,9.0 9,9,99,99,99,999,9999,8.2,999,999,99,99
2012,4,14,16,48,999 9,9.0 9,9,99,99,99,999,9999,10.7,999,999,99,99
2012,4,14,17,26,999 9,9.0 9,9,99,99,99,999,9999,9.1,999,999,99,99
2012,4,14,17,52,999 9,9.0 9,9,99,99,99,999,9999,12,999,999,99,99
2012,4,14,18,25,999 9,9.0 9,9,99,99,99,999,9999,12.8,999,999,99,99
2012,4,14,18,54,999 9,9.0 9,9,99,99,99,999,9999,12.4,999,999,99,99
2012,4,14,19,15,999 9,9.0 9,9,99,99,99,999,9999,12,999,999,99,99
2012,4,14,19,54,999 9,9.0 9,9,99,99,99,999,9999,11.9,999,999,99,99
2012,4,14,20,19,999 9,9.0 9,9,99,99,99,999,9999,13.5,999,999,99,99
2012,4,14,20,53,999 9,9.0 9,9,99,99,99,999,9999,10.2,999,999,99,99
2012,4,14,21,17,999 9,9.0 9,9,99,99,99,999,9999,9.6,999,999,99,99
2012,4,14,21,52,999 9,9.0 9,9,99,99,99,999,9999,10.4,999,999,99,99
2012,4,14,22,24,999 9,9.0 9,9,99,99,99,999,9999,10.7,999,999,99,99
2012,4,14,22,32,999 9,9.0 9,9,99,99,99,999,9999,10.7,999,999,99,99
2012,4,14,23,22,999 9,9.0 9,9,99,99,99,999,9999,11.6,999,999,99,99
2012,4,14,23,56,999 9,9.0 9,9,99,99,99,999,9999,12,999,999,99,99
2012,4,15,0,22,999 9,9.0 9,9,99,99,99,999,9999,11.2,999,999,99,99
2012,4,15,0,55,999 9,9.0 9,9,99,99,99,999,9999,10.3,999,999,99,99
2012,4,15,1,12,999 9,9.0 9,9,99,99,99,999,9999,11.1,999,999,99,99
2012,4,15,1,56,999 9,9.0 9,9,99,99,99,999,9999,9.6,999,999,99,99
2012,4,15,2,20,999 9,9.0 9,9,99,99,99,999,9999,8.1,999,999,99,99
2012,4,15,2,56,999 9,9.0 9,9,99,99,99,999,9999,8,999,999,99,99
2012,4,15,3,24,999 9,9.0 9,9,99,99,99,999,9999,8.2,999,999,99,99
2012,4,15,3,50,999 9,9.0 9,9,99,99,99,999,9999,8.4,999,999,99,99
2012,4,15,4,27,999 9,9.0 9,9,99,99,99,999,9999,8.7,999,999,99,99
2012,4,15,4,49,999 9,9.0 9,9,99,99,99,999,9999,8.5,999,999,99,99
2012,4,15,5,16,999 9,9.0 9,9,99,99,99,999,9999,7.2,999,999,99,99
2012,4,15,5,55,999 9,9.0 9,9,99,99,99,999,9999,7.9,999,999,99,99
2012,4,15,6,20,999 9,9.0 9,9,99,99,99,999,9999,8.3,999,999,99,99
2012,4,15,6,44,999 9,9.0 9,9,99,99,99,999,9999,7.6,999,999,99,99
2012,4,15,7,24,999 9,9.0 9,9,99,99,99,999,9999,7.9,999,999,99,99
2012,4,15,7,55,999 9,9.0 9,9,99,99,99,999,9999,7.9,999,999,99,99
2012,4,15,8,21,999 9,9.0 9,9,99,99,99,999,9999,7.8,999,999,99,99
2012,4,15,8,56,999 9,9.0 9,9,99,99,99,999,9999,7.2,999,999,99,99
2012,4,15,9,12,999 9,9.0 9,9,99,99,99,999,9999,7.3,999,999,99,99
2012,4,15,9,54,999 9,9.0 9,9,99,99,99,999,9999,7.1,999,999,99,99
2012,4,15,10,20,999 9,9.0 9,9,99,99,99,999,9999,6.7,999,999,99,99
2012,4,15,10,57,999 9,9.0 9,9,99,99,99,999,9999,7.4,999,999,99,99
2012,4,15,11,24,999 9,9.0 9,9,99,99,99,999,9999,7.2,999,999,99,99
2012,4,15,11,55,999 9,9.0 9,9,99,99,99,999,9999,6.8,999,999,99,99
2012,4,15,12,22,999 9,9.0 9,9,99,99,99,999,9999,6.7,999,999,99,99
2012,4,15,12,52,999 9,9.0 9,9,99,99,99,999,9999,6.5,999,999,99,99
2012,4,15,13,21,999 9,9.0 9,9,99,99,99,999,9999,6.6,999,999,99,99
2012,4,15,13,39,999 9,9.0 9,9,99,99,99,999,9999,6.9,999,999,99,99
2012,4,15,14,22,999 9,9.0 9,9,99,99,99,999,9999,7.2,999,999,99,99
2012,4,15,14,53,999 9,9.0 9,9,99,99,99,999,9999,6.6,999,999,99,99
2012,4,15,15,22,999 9,9.0 9,9,99,99,99,999,9999,7.1,999,999,99,99
2012,4,15,15,47,999 9,9.0 9,9,99,99,99,999,9999,7.1,999,999,99,99
2012,4,15,16,25,999 9,9.0 9,9,99,99,99,999,9999,7,999,999,99,99
2012,4,15,16,54,999 9,9.0 9,9,99,99,99,999,9999,6.8,999,999,99,99
2012,4,15,17,18,999 9,9.0 9,9,99,99,99,999,9999,7,999,999,99,99
2012,4,15,17,49,999 9,9.0 9,9,99,99,99,999,9999,7.8,999,999,99,99
2012,4,15,18,10,999 9,9.0 9,9,99,99,99,999,9999,8.1,999,999,99,99
2012,4,15,18,53,999 9,9.0 9,9,99,99,99,999,9999,9.1,999,999,99,99
2012,4,15,19,22,999 9,9.0 9,9,99,99,99,999,9999,11.1,999,999,99,99
2012,4,15,19,52,999 9,9.0 9,9,99,99,99,999,9999,9.9,999,999,99,99
2012,4,15,20,22,999 9,9.0 9,9,99,99,99,999,9999,10.6,999,999,99,99
2012,4,15,20,55,999 9,9.0 9,9,99,99,99,999,9999,10.7,999,999,99,99
2012,4,15,21,26,999 9,9.0 9,9,99,99,99,999,9999,14,999,999,99,99
2012,4,15,21,44,999 9,9.0 9,9,99,99,99,999,9999,13.6,999,999,99,99
2012,4,15,22,21,999 9,9.0 9,9,99,99,99,999,9999,15.3,999,999,99,99
2012,4,15,22,55,999 9,9.0 9,9,99,99,99,999,9999,14.1,999,999,99,99
2012,4,15,23,24,999 9,9.0 9,9,99,99,99,999,9999,14.8,999,999,99,99
2012,4,15,23,55,999 9,9.0 9,9,99,99,99,999,9999,14,999,999,99,99
2012,4,16,0,23,999 9,9.0 9,9,99,99,99,999,9999,12.2,999,999,99,99
2012,4,16,0,48,999 9,9.0 9,9,99,99,99,999,9999,12.1,999,999,99,99
2012,4,16,1,20,999 9,9.0 9,9,99,99,99,999,9999,12.9,999,999,99,99
2012,4,16,1,30,999 9,9.0 9,9,99,99,99,999,9999,13,999,999,99,99
2012,4,16,2,22,999 9,9.0 9,9,99,99,99,999,9999,12.2,999,999,99,99
2012,4,16,2,53,999 9,9.0 9,9,99,99,99,999,9999,10.7,999,999,99,99
2012,4,16,3,22,999 9,9.0 9,9,99,99,99,999,9999,10.4,999,999,99,99
2012,4,16,3,41,999 9,9.0 9,9,99,99,99,999,9999,10.7,999,999,99,99
2012,4,16,4,23,999 9,9.0 9,9,99,99,99,999,9999,9.9,999,999,99,99
2012,4,16,4,52,999 9,9.0 9,9,99,99,99,999,9999,9.6,999,999,99,99
2012,4,16,5,14,999 9,9.0 9,9,99,99,99,999,9999,11.3,999,999,99,99
2012,4,16,5,50,999 9,9.0 9,9,99,99,99,999,9999,9.4,999,999,99,99
2012,4,16,6,24,999 9,9.0 9,9,99,99,99,999,9999,8.8,999,999,99,99
2012,4,16,6,57,999 9,9.0 9,9,99,99,99,999,9999,9.2,999,999,99,99
2012,4,16,7,23,999 9,9.0 9,9,99,99,99,999,9999,9.1,999,999,99,99
2012,4,16,7,55,999 9,9.0 9,9,99,99,99,999,9999,8.6,999,999,99,99
2012,4,16,8,26,999 9,9.0 9,9,99,99,99,999,9999,7.8,999,999,99,99
2012,4,16,8,49,999 9,9.0 9,9,99,99,99,999,9999,7.4,999,999,99,99
2012,4,16,9,22,999 9,9.0 9,9,99,99,99,999,9999,7.1,999,999,99,99
2012,4,16,9,49,999 9,9.0 9,9,99,99,99,999,9999,7,999,999,99,99
2012,4,16,10,22,999 9,9.0 9,9,99,99,99,999,9999,6.5,999,999,99,99
2012,4,16,10,52,999 9,9.0 9,9,99,99,99,999,9999,6.5,999,999,99,99
2012,4,16,11,20,999 9,9.0 9,9,99,99,99,999,9999,6.4,999,999,99,99
2012,4,16,11,53,999 9,9.0 9,9,99,99,99,999,9999,6.1,999,999,99,99
2012,4,16,12,22,999 9,9.0 9,9,99,99,99,999,9999,6.4,999,999,99,99
2012,4,16,12,48,999 9,9.0 9,9,99,99,99,999,9999,6.5,999,999,99,99
2012,4,16,13,21,999 9,9.0 9,9,99,99,99,999,9999,6.1,999,999,99,99
2012,4,16,13,55,999 9,9.0 9,9,99,99,99,999,9999,6.1,999,999,99,99
2012,4,16,14,25,999 9,9.0 9,9,99,99,99,999,9999,6.7,999,999,99,99
2012,4,16,14,55,999 9,9.0 9,9,99,99,99,999,9999,5.9,999,999,99,99
2012,4,16,15,25,999 9,9.0 9,9,99,99,99,999,9999,6.5,999,999,99,99
2012,4,16,15,46,999 9,9.0 9,9,99,99,99,999,9999,6.9,999,999,99,99
2012,4,16,16,26,999 9,9.0 9,9,99,99,99,999,9999,8.1,999,999,99,99
2012,4,16,16,52,999 9,9.0 9,9,99,99,99,999,9999,8.5,999,999,99,99
2012,4,16,17,19,999 9,9.0 9,9,99,99,99,999,9999,8.1,999,999,99,99
2012,4,16,17,44,999 9,9.0 9,9,99,99,99,999,9999,8.8,999,999,99,99
2012,4,16,18,22,999 9,9.0 9,9,99,99,99,999,9999,9.4,999,999,99,99
2012,4,16,18,45,999 9,9.0 9,9,99,99,99,999,9999,9.1,999,999,99,99
2012,4,16,19,23,999 9,9.0 9,9,99,99,99,999,9999,9.3,999,999,99,99
2012,4,16,19,45,999 9,9.0 9,9,99,99,99,999,9999,8.3,999,999,99,99
2012,4,16,20,5,999 9,9.0 9,9,99,99,99,999,9999,7.8,999,999,99,99
2012,4,16,20,12,999 9,9.0 9,9,99,99,99,999,9999,7.7,999,999,99,99
2012,4,16,20,27,999 9,9.0 9,9,99,99,99,999,9999,8,999,999,99,99
2012,4,16,20,34,999 9,9.0 9,9,99,99,99,999,9999,8,999,999,99,99
2012,4,16,20,45,999 9,9.0 9,9,99,99,99,999,9999,8.1,999,999,99,99
2012,4,16,20,55,999 9,9.0 9,9,99,99,99,999,9999,7.6,999,999,99,99
2012,4,16,21,6,999 9,9.0 9,9,99,99,99,999,9999,8,999,999,99,99
2012,4,16,21,17,999 9,9.0 9,9,99,99,99,999,9999,8.4,999,999,99,99
2012,4,16,21,29,999 9,9.0 9,9,99,99,99,999,9999,8.8,999,999,99,99
2012,4,16,21,39,999 9,9.0 9,9,99,99,99,999,9999,8.8,999,999,99,99
2012,4,16,22,6,999 9,9.0 9,9,99,99,99,999,9999,8.5,999,999,99,99
2012,4,16,22,16,999 9,9.0 9,9,99,99,99,999,9999,7.8,999,999,99,99
2012,4,16,22,34,999 9,9.0 9,9,99,99,99,999,9999,7.3,999,999,99,99
2012,4,16,22,43,999 9,9.0 9,9,99,99,99,999,9999,7.2,999,999,99,99
2012,4,16,22,51,999 9,9.0 9,9,99,99,99,999,9999,7.2,999,999,99,99
2012,4,16,22,59,999 9,9.0 9,9,99,99,99,999,9999,7.4,999,999,99,99
2012,4,16,23,15,999 9,9.0 9,9,99,99,99,999,9999,7.2,999,999,99,99
2012,4,16,23,23,999 9,9.0 9,9,99,99,99,999,9999,7.2,999,999,99,99
2012,4,16,23,30,999 9,9.0 9,9,99,99,99,999,9999,7.4,999,999,99,99
2012,4,17,0,3,999 9,9.0 9,9,99,99,99,999,9999,7.1,999,999,99,99
2012,4,17,0,14,999 9,9.0 9,9,99,99,99,999,9999,7.1,999,999,99,99
2012,4,17,0,20,999 9,9.0 9,9,99,99,99,999,9999,7.1,999,999,99,99
2012,4,17,0,35,999 9,9.0 9,9,99,99,99,999,9999,6.9,999,999,99,99
2012,4,17,0,52,999 9,9.0 9,9,99,99,99,999,9999,7.1,999,999,99,99
2012,4,17,1,2,999 9,9.0 9,9,99,99,99,999,9999,7.2,999,999,99,99
2012,4,17,1,12,999 9,9.0 9,9,99,99,99,999,9999,7.2,999,999,99,99
2012,4,17,1,23,999 9,9.0 9,9,99,99,99,999,9999,7.1,999,999,99,99
2012,4,17,1,34,999 9,9.0 9,9,99,99,99,999,9999,7,999,999,99,99
2012,4,17,1,42,999 9,9.0 9,9,99,99,99,999,9999,7.2,999,999,99,99
2012,4,17,1,51,999 9,9.0 9,9,99,99,99,999,9999,7.1,999,999,99,99
2012,4,17,2,2,999 9,9.0 9,9,99,99,99,999,9999,6.7,999,999,99,99
2012,4,17,2,15,999 9,9.0 9,9,99,99,99,999,9999,6.7,999,999,99,99
2012,4,17,2,24,999 9,9.0 9,9,99,99,99,999,9999,6.4,999,999,99,99
2012,4,17,2,33,999 9,9.0 9,9,99,99,99,999,9999,6.5,999,999,99,99
2012,4,17,2,41,999 9,9.0 9,9,99,99,99,999,9999,6.5,999,999,99,99
2012,4,17,3,5,999 9,9.0 9,9,99,99,99,999,9999,6.6,999,999,99,99
2012,4,17,3,13,999 9,9.0 9,9,99,99,99,999,9999,6.5,999,999,99,99
2012,4,17,3,20,999 9,9.0 9,9,99,99,99,999,9999,6.5,999,999,99,99
2012,4,17,3,34,999 9,9.0 9,9,99,99,99,999,9999,6.5,999,999,99,99
2012,4,17,3,41,999 9,9.0 9,9,99,99,99,999,9999,6.4,999,999,99,99
2012,4,17,3,53,999 9,9.0 9,9,99,99,99,999,9999,6.3,999,999,99,99
2012,4,17,4,5,999 9,9.0 9,9,99,99,99,999,9999,6.2,999,999,99,99
2012,4,17,4,16,999 9,9.0 9,9,99,99,99,999,9999,6.2,999,999,99,99
2012,4,17,4,35,999 9,9.0 9,9,99,99,99,999,9999,6.1,999,999,99,99
2012,4,17,4,42,999 9,9.0 9,9,99,99,99,999,9999,6.1,999,999,99,99
2012,4,17,4,51,999 9,9.0 9,9,99,99,99,999,9999,6.2,999,999,99,99
2012,4,17,5,1,999 9,9.0 9,9,99,99,99,999,9999,6.2,999,999,99,99
2012,4,17,5,12,999 9,9.0 9,9,99,99,99,999,9999,6,999,999,99,99
2012,4,17,5,23,999 9,9.0 9,9,99,99,99,999,9999,5.5,999,999,99,99
2012,4,17,5,33,999 9,9.0 9,9,99,99,99,999,9999,5.4,999,999,99,99
2012,4,17,5,43,999 9,9.0 9,9,99,99,99,999,9999,5.4,999,999,99,99
2012,4,17,5,51,999 9,9.0 9,9,99,99,99,999,9999,5.4,999,999,99,99
2012,4,17,6,4,999 9,9.0 9,9,99,99,99,999,9999,5.1,999,999,99,99
2012,4,17,6,31,999 9,9.0 9,9,99,99,99,999,9999,5.5,999,999,99,99
2012,4,17,6,39,999 9,9.0 9,9,99,99,99,999,9999,5.7,999,999,99,99
